artist_input,spotify_artist_name,artist_id,id_album,nombre_album,tipo_album,release_year,release_year_norm,decada,url_album,album_image_url,discogs_match_status,discogs_match_score,discogs_genres_norm,discogs_styles_norm,discogs_tags_norm,tags_dominantes,tags_especificos,n_tags,n_tags_dominantes,n_tags_especificos,peso_tags_total,peso_tags_promedio,es_single,es_album,tags_vacios
j-hope,j-hope,0b1sIQumIAsNbqAoIClSpy,0XX1044L7ovU5aon6nRiF7,Hope World,album,2018.0,0.619,2010,https://open.spotify.com/album/0XX1044L7ovU5aon6nRiF7,https://i.scdn.co/image/ab67616d0000b273683e016dc13b030a930d4d92,exact,100.0,"['hip_hop', 'pop']","['k_pop', 'cloud_rap', 'trap', 'pop_rap']","['hip_hop', 'pop', 'k_pop', 'cloud_rap', 'trap', 'pop_rap']",[],"['hip_hop', 'pop', 'k_pop', 'cloud_rap', 'trap', 'pop_rap']",6,0,6,233.799,38.9665,0,1,False
j-hope,j-hope,0b1sIQumIAsNbqAoIClSpy,0SSznW46Qvf6PHvO58aPNs,Killin' It Girl (feat. GloRilla),single,2025.0,0.9524,2020,https://open.spotify.com/album/0SSznW46Qvf6PHvO58aPNs,https://i.scdn.co/image/ab67616d0000b273d4d5c6bf0536bc4df8cfca2f,exact,100.0,['hip_hop'],['pop_rap'],"['hip_hop', 'pop_rap']",[],"['hip_hop', 'pop_rap']",2,0,2,11.1251,5.5625,1,0,False
j-hope,j-hope,0b1sIQumIAsNbqAoIClSpy,0Xrer7BRN2vxSqEbdreehr,Sweet Dreams (zzZ Remixes),single,2025.0,0.9524,2020,https://open.spotify.com/album/0Xrer7BRN2vxSqEbdreehr,https://i.scdn.co/image/ab67616d0000b2732d339b4e69a849c7d7d8035a,exact,82.5,"['funk_/_soul', 'pop']",['contemporary_r&b'],"['funk_/_soul', 'pop', 'contemporary_r&b']",[],"['funk_/_soul', 'pop', 'contemporary_r&b']",3,0,3,43.75,14.5833,1,0,False
j-hope,j-hope,0b1sIQumIAsNbqAoIClSpy,5mqxdPWQirLBE7vdDMhlB4,HOPE ON THE STREET VOL.1,single,2024.0,0.9048,2020,https://open.spotify.com/album/5mqxdPWQirLBE7vdDMhlB4,https://i.scdn.co/image/ab67616d0000b273c38c67ad56a314ba5669242d,exact,100.0,"['hip_hop', 'pop']","['pop_rap', 'k_pop']","['hip_hop', 'pop', 'pop_rap', 'k_pop']",[],"['hip_hop', 'pop', 'pop_rap', 'k_pop']",4,0,4,13.299,3.3247,1,0,False
j-hope,j-hope,0b1sIQumIAsNbqAoIClSpy,5Sk4Inca1WZhP7VLuD7DOi,MORE,single,2022.0,0.8095,2020,https://open.spotify.com/album/5Sk4Inca1WZhP7VLuD7DOi,https://i.scdn.co/image/ab67616d0000b273569b887843ceee392b65557b,exact,100.0,"['hip_hop', 'rock']",['k_pop'],"['hip_hop', 'rock', 'k_pop']",[],"['hip_hop', 'rock', 'k_pop']",3,0,3,18.6201,6.2067,1,0,False
RM,RM,2auC28zjQyVTsiZKNgPRGs,512dQp7hBbDDurodCqSw5I,"Right Place, Wrong Person",album,2024.0,0.9048,2020,https://open.spotify.com/album/512dQp7hBbDDurodCqSw5I,https://i.scdn.co/image/ab67616d0000b2737093cd0ee6043740f73e54d9,exact,96.0,"['hip_hop', 'rock', 'funk_/_soul']","['neo_soul', 'jazzy_hip-hop', 'experimental', 'contemporary_r&b']","['hip_hop', 'rock', 'funk_/_soul', 'neo_soul', 'jazzy_hip-hop', 'experimental', 'contemporary_r&b']",[],"['hip_hop', 'rock', 'funk_/_soul', 'neo_soul', 'jazzy_hip-hop', 'experimental', 'contemporary_r&b']",7,0,7,359.4462,51.3495,0,1,False
RM,RM,2auC28zjQyVTsiZKNgPRGs,2wGinO7YWLHN2sULIr4a7v,Indigo,album,2022.0,0.8095,2020,https://open.spotify.com/album/2wGinO7YWLHN2sULIr4a7v,https://i.scdn.co/image/ab67616d0000b273fa60e8a8d5ca09efc6098175,exact,96.0,"['hip_hop', 'pop']","['k_pop', 'contemporary_r&b', 'pop_rap']","['hip_hop', 'pop', 'k_pop', 'contemporary_r&b', 'pop_rap']",[],"['hip_hop', 'pop', 'k_pop', 'contemporary_r&b', 'pop_rap']",5,0,5,40.299,8.0598,0,1,False
RM,RM,2auC28zjQyVTsiZKNgPRGs,1vsTrL1h2bRHP1kUPvlIyb,mono.,album,2018.0,0.619,2010,https://open.spotify.com/album/1vsTrL1h2bRHP1kUPvlIyb,https://i.scdn.co/image/ab67616d0000b273080a745e13dec66b01f7b318,exact,91.0,"['electronic', 'hip_hop', 'rock', 'pop']","['trip_hop', 'conscious', 'k_pop', 'ballad', 'shoegaze', 'dream_pop', 'trap', 'indie_pop']","['electronic', 'hip_hop', 'rock', 'pop', 'trip_hop', 'conscious', 'k_pop', 'ballad', 'shoegaze', 'dream_pop', 'trap', 'indie_pop']",[],"['electronic', 'hip_hop', 'rock', 'pop', 'trip_hop', 'conscious', 'k_pop', 'ballad', 'shoegaze', 'dream_pop', 'trap', 'indie_pop']",12,0,12,701.2654,58.4388,0,1,False
RM,RM,2auC28zjQyVTsiZKNgPRGs,7ENUU3mZBPsGVLmwoj1Sk5,Come back to me,single,2024.0,0.9048,2020,https://open.spotify.com/album/7ENUU3mZBPsGVLmwoj1Sk5,https://i.scdn.co/image/ab67616d0000b27331f74add453e0b95176905c3,exact,96.0,"['hip_hop', 'rock', 'funk_/_soul', 'pop']",['k_pop'],"['hip_hop', 'rock', 'funk_/_soul', 'pop', 'k_pop']",[],"['hip_hop', 'rock', 'funk_/_soul', 'pop', 'k_pop']",5,0,5,35.3701,7.074,1,0,False
RM,RM,2auC28zjQyVTsiZKNgPRGs,1XNlRfQuMTW3IF0z0dUZgq,Change,single,2017.0,0.5714,2010,https://open.spotify.com/album/1XNlRfQuMTW3IF0z0dUZgq,https://i.scdn.co/image/ab67616d0000b273e9cd03556579e99c0b1defa0,fuzzy,78.0,"['electronic', 'hip_hop']","['conscious', 'k_pop']","['electronic', 'hip_hop', 'conscious', 'k_pop']",[],"['electronic', 'hip_hop', 'conscious', 'k_pop']",4,0,4,55.7269,13.9317,1,0,False
Agust D,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,446ROKmKfpEwkbi2SjELVX,D-DAY,album,2023.0,0.8571,2020,https://open.spotify.com/album/446ROKmKfpEwkbi2SjELVX,https://i.scdn.co/image/ab67616d0000b273fa9247b68471b82d2125651e,exact,100.0,['hip_hop'],['conscious'],"['hip_hop', 'conscious']",[],"['hip_hop', 'conscious']",2,0,2,50.1577,25.0788,0,1,False
Agust D,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,7lhFsAaVCFaYbkNvBMw5Zf,D-2,album,2020.0,0.7143,2020,https://open.spotify.com/album/7lhFsAaVCFaYbkNvBMw5Zf,https://i.scdn.co/image/ab67616d0000b27353bfecd78b83e97c4f0794e4,exact,100.0,"['hip_hop', 'rock']",[],"['hip_hop', 'rock']",[],"['hip_hop', 'rock']",2,0,2,17.4462,8.7231,0,1,False
Agust D,Agust D,5RmQ8k4l3HZ8JoPb4mNsML,1qHUxg0YIm6caZQrDJvDdk,Agust D,album,2016.0,0.5238,2010,https://open.spotify.com/album/1qHUxg0YIm6caZQrDJvDdk,https://i.scdn.co/image/ab67616d0000b273d50c63294b5dd4f6b7f79429,exact,100.0,['hip_hop'],"['k_pop', 'jazzy_hip-hop', 'trap', 'pop_rap', 'trip_hop', 'turntablism', 'conscious']","['hip_hop', 'k_pop', 'jazzy_hip-hop', 'trap', 'pop_rap', 'trip_hop', 'turntablism', 'conscious']",[],"['hip_hop', 'k_pop', 'jazzy_hip-hop', 'trap', 'pop_rap', 'trip_hop', 'turntablism', 'conscious']",8,0,8,421.799,52.7249,0,1,False
D.O.,D.O.,2CQZr2RPZmrcvDnaod1ldC,6QYmZNsB8JEqHybg99YYfM,DUMB,single,2025.0,0.9524,2020,https://open.spotify.com/album/6QYmZNsB8JEqHybg99YYfM,https://i.scdn.co/image/ab67616d0000b273f7d6514b8e96e33bf3104a9b,fuzzy,68.71,"['rock', 'pop']","['k-rock', 'k_pop']","['rock', 'pop', 'k-rock', 'k_pop']",[],"['rock', 'pop', 'k-rock', 'k_pop']",4,0,4,205.7124,51.4281,1,0,False
D.O.,D.O.,2CQZr2RPZmrcvDnaod1ldC,5toDKS5XF6fxrI4OgQjHYZ,Expectation - The 2nd Mini Album,single,2023.0,0.8571,2020,https://open.spotify.com/album/5toDKS5XF6fxrI4OgQjHYZ,https://i.scdn.co/image/ab67616d0000b2739fc7a71661f7d244cfbadf8d,fuzzy,68.67,['pop'],[],['pop'],[],['pop'],1,0,1,1.0,1.0,1,0,False
D.O.,D.O.,2CQZr2RPZmrcvDnaod1ldC,6EzpktNa8oT04yXVfQieJf,That's okay,single,2019.0,0.6667,2010,https://open.spotify.com/album/6EzpktNa8oT04yXVfQieJf,https://i.scdn.co/image/ab67616d0000b273a913b4768875bb4c53ce8658,fuzzy,72.32,"['funk_/_soul', 'pop']","['k_pop', 'ballad', 'contemporary_r&b']","['funk_/_soul', 'pop', 'k_pop', 'ballad', 'contemporary_r&b']",[],"['funk_/_soul', 'pop', 'k_pop', 'ballad', 'contemporary_r&b']",5,0,5,76.4239,15.2848,1,0,False
10CM,10CM,6zn0ihyAApAYV51zpXxdEp,2NxVbCMzrPU8Mld0lzJhqf,5.0,album,2025.0,0.9524,2020,https://open.spotify.com/album/2NxVbCMzrPU8Mld0lzJhqf,https://i.scdn.co/image/ab67616d0000b27381b6ee5d5930d8d23db82e93,exact,100.0,"['pop', 'folk,_world,_&_country']",['ballad'],"['pop', 'folk,_world,_&_country', 'ballad']",[],"['pop', 'folk,_world,_&_country', 'ballad']",3,0,3,127.0,42.3333,0,1,False
10CM,10CM,6zn0ihyAApAYV51zpXxdEp,67hiKxAR8TrMNt3YopULAL,4.0,album,2017.0,0.5714,2010,https://open.spotify.com/album/67hiKxAR8TrMNt3YopULAL,https://i.scdn.co/image/ab67616d0000b273b6b49f0d0e5d33b707c041ef,exact,100.0,"['pop', 'folk,_world,_&_country']","['folk', 'indie_pop']","['pop', 'folk,_world,_&_country', 'folk', 'indie_pop']",[],"['pop', 'folk,_world,_&_country', 'folk', 'indie_pop']",4,0,4,379.0,94.75,0,1,False
10CM,10CM,6zn0ihyAApAYV51zpXxdEp,12ubeUaBlWdb0cWZfmvtj2,1.0,album,2011.0,0.2857,2010,https://open.spotify.com/album/12ubeUaBlWdb0cWZfmvtj2,https://i.scdn.co/image/ab67616d0000b273649e2fd980847817fb82923c,exact,100.0,"['rock', 'pop']",[],"['rock', 'pop']",[],"['rock', 'pop']",2,0,2,15.5385,7.7693,0,1,False
10CM,10CM,6zn0ihyAApAYV51zpXxdEp,1K6yALOFEiqg9KigNjRMKE,The 3rd EP,single,2021.0,0.7619,2020,https://open.spotify.com/album/1K6yALOFEiqg9KigNjRMKE,https://i.scdn.co/image/ab67616d0000b273040032754e4b02c0582e5662,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
DAESUNG,DAESUNG,1OQxmfKN9UG5C7nr4MkasO,0mCLRMszIUX4W1JAvOJcN1,D's WAVE,album,2025.0,0.9524,2020,https://open.spotify.com/album/0mCLRMszIUX4W1JAvOJcN1,https://i.scdn.co/image/ab67616d0000b273009173447b01d58d9fd57e82,exact,100.0,"['hip_hop', 'pop']",['k_pop'],"['hip_hop', 'pop', 'k_pop']",[],"['hip_hop', 'pop', 'k_pop']",3,0,3,5.0816,1.6939,0,1,False
KARD,KARD,2JhAlkmukNvarUpGhTFXUQ,0eXeBtUotmPrJtREbEa3nE,KARD 7th Mini Album 'Where To Now? (Part.1 : Yellow Light)',single,2024.0,0.9048,2020,https://open.spotify.com/album/0eXeBtUotmPrJtREbEa3nE,https://i.scdn.co/image/ab67616d0000b273735a45653bf69f7f50843a44,exact,99.12,"['hip_hop', 'pop']",['k_pop'],"['hip_hop', 'pop', 'k_pop']",[],"['hip_hop', 'pop', 'k_pop']",3,0,3,5.0816,1.6939,1,0,False
KARD,KARD,2JhAlkmukNvarUpGhTFXUQ,7h5X3xhh3peIK9Y0qI5hbK,KARD 2nd Digital Single ‘Dumb Litty’,single,2019.0,0.6667,2010,https://open.spotify.com/album/7h5X3xhh3peIK9Y0qI5hbK,https://i.scdn.co/image/ab67616d0000b2734aa904635267519fcfae251f,fuzzy,79.57,"['electronic', 'hip_hop', 'pop']",['k_pop'],"['electronic', 'hip_hop', 'pop', 'k_pop']",[],"['electronic', 'hip_hop', 'pop', 'k_pop']",4,0,4,9.4769,2.3692,1,0,False
KARD,KARD,2JhAlkmukNvarUpGhTFXUQ,61X9zu44fHnOjjqIYu05Rc,KARD 1st Digital Single ‘Bomb Bomb’,single,2019.0,0.6667,2010,https://open.spotify.com/album/61X9zu44fHnOjjqIYu05Rc,https://i.scdn.co/image/ab67616d0000b273d19dea795b7319268486fc5b,fuzzy,78.41,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
KARD,KARD,2JhAlkmukNvarUpGhTFXUQ,04tgWsx713U27GklzkjEOz,KARD 2nd Mini Album 'YOU & ME',single,2017.0,0.5714,2010,https://open.spotify.com/album/04tgWsx713U27GklzkjEOz,https://i.scdn.co/image/ab67616d0000b273dc2fb73e1fd6638f69680591,fuzzy,75.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
KARD,KARD,2JhAlkmukNvarUpGhTFXUQ,0yRqgjTuWcenh5ryqwyPoQ,"K.A.R.D Project Vol.3 ""RUMOR""",single,2017.0,0.5714,2010,https://open.spotify.com/album/0yRqgjTuWcenh5ryqwyPoQ,https://i.scdn.co/image/ab67616d0000b273206df7c9becfa3738250cdc2,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
KARD,KARD,2JhAlkmukNvarUpGhTFXUQ,6PEIt9uqWdF043AB3YrvQj,"K.A.R.D Project Vol.2 ""Don't Recall""",single,2017.0,0.5714,2010,https://open.spotify.com/album/6PEIt9uqWdF043AB3YrvQj,https://i.scdn.co/image/ab67616d0000b27338dc42ce01dde24b7f79f4bc,exact,100.0,"['electronic', 'pop']","['k_pop', 'dance_pop']","['electronic', 'pop', 'k_pop', 'dance_pop']",[],"['electronic', 'pop', 'k_pop', 'dance_pop']",4,0,4,15.5692,3.8923,1,0,False
KARD,KARD,2JhAlkmukNvarUpGhTFXUQ,2HpryOOYLbnST4aCT5v4lF,"K.A.R.D Project Vol.1 ""Oh NaNa""",single,2016.0,0.5238,2010,https://open.spotify.com/album/2HpryOOYLbnST4aCT5v4lF,https://i.scdn.co/image/ab67616d0000b273303e5bf3d35497223f95f9d2,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,2r35RHvEtBjgKiONdItRR5,Yummy Yummy Love,single,2022.0,0.8095,2020,https://open.spotify.com/album/2r35RHvEtBjgKiONdItRR5,https://i.scdn.co/image/ab67616d0000b27352db41e897d3a8dc72929208,exact,81.18,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,6uFRDoLaMdhTSDOOp5xW1z,Ready Or Not,single,2020.0,0.7143,2020,https://open.spotify.com/album/6uFRDoLaMdhTSDOOp5xW1z,https://i.scdn.co/image/ab67616d0000b2735e407b9a13df7149b542be86,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,6dPTCj1x52RQX4ALieYp5N,Starry Night,single,2020.0,0.7143,2020,https://open.spotify.com/album/6dPTCj1x52RQX4ALieYp5N,https://i.scdn.co/image/ab67616d0000b2737f77562058de9093217e3c0c,exact,95.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,6MXn7TTeSnLuF179cWlm4F,Thumbs Up,single,2019.0,0.6667,2010,https://open.spotify.com/album/6MXn7TTeSnLuF179cWlm4F,https://i.scdn.co/image/ab67616d0000b2734bc274b8a46c1bf4c5aeecf7,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,2olU5yGGjXxgOt9GrFEtLo,Show Me,single,2019.0,0.6667,2010,https://open.spotify.com/album/2olU5yGGjXxgOt9GrFEtLo,https://i.scdn.co/image/ab67616d0000b2735dd07552de8e974829621d84,exact,95.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,75dkh8s39e7txjNe9cODH3,Fun to The World,single,2018.0,0.619,2010,https://open.spotify.com/album/75dkh8s39e7txjNe9cODH3,https://i.scdn.co/image/ab67616d0000b27342b393df3e24a66e5accbf2b,exact,95.0,"['electronic', 'pop']","['dance_pop', 'k_pop', 'nu-disco']","['electronic', 'pop', 'dance_pop', 'k_pop', 'nu-disco']",[],"['electronic', 'pop', 'dance_pop', 'k_pop', 'nu-disco']",5,0,5,62.8192,12.5638,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,5vt2sEP5J0VNbYXoA7h2k4,GREAT!,single,2018.0,0.619,2010,https://open.spotify.com/album/5vt2sEP5J0VNbYXoA7h2k4,https://i.scdn.co/image/ab67616d0000b273a5bb4ef1ca42f4378d815c7c,exact,95.0,"['electronic', 'pop']","['dance_pop', 'nu-disco', 'k_pop']","['electronic', 'pop', 'dance_pop', 'nu-disco', 'k_pop']",[],"['electronic', 'pop', 'dance_pop', 'nu-disco', 'k_pop']",5,0,5,62.8192,12.5638,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,0Y0DGsgsfMV7rcsORxyokC,Freeze!,single,2017.0,0.5714,2010,https://open.spotify.com/album/0Y0DGsgsfMV7rcsORxyokC,https://i.scdn.co/image/ab67616d0000b2730bd6e251b7e1fad1c1967c34,exact,95.0,"['electronic', 'pop']","['dance_pop', 'k_pop', 'nu-disco']","['electronic', 'pop', 'dance_pop', 'k_pop', 'nu-disco']",[],"['electronic', 'pop', 'dance_pop', 'k_pop', 'nu-disco']",5,0,5,62.8192,12.5638,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,640iEzwz1w3QgEaiDxeqih,Wonderful love,single,2017.0,0.5714,2010,https://open.spotify.com/album/640iEzwz1w3QgEaiDxeqih,https://i.scdn.co/image/ab67616d0000b27389c3564c8f6c3bfca8fc56f5,exact,100.0,['pop'],['k_pop'],"['pop', 'k_pop']",[],"['pop', 'k_pop']",2,0,2,2.1739,1.0869,1,0,False
MOMOLAND,MOMOLAND,5RR0MLwcjc87wjSw2JYdwx,3i5ryBAE1wpNq50qqDxxUG,Welcome to MOMOLAND,single,2016.0,0.5238,2010,https://open.spotify.com/album/3i5ryBAE1wpNq50qqDxxUG,https://i.scdn.co/image/ab67616d0000b273c22eddd4b455cd6c315d140d,exact,95.0,"['electronic', 'pop']","['hip_hop', 'k_pop', 'dance_pop']","['electronic', 'pop', 'hip_hop', 'k_pop', 'dance_pop']",[],"['electronic', 'pop', 'hip_hop', 'k_pop', 'dance_pop']",5,0,5,18.4769,3.6954,1,0,False
LISA,LISA,5L1lO4eRHmJ7a0Q6csE5cT,5eoWRkeplmcCL97afSMJVm,Alter Ego,album,2025.0,0.9524,2020,https://open.spotify.com/album/5eoWRkeplmcCL97afSMJVm,https://i.scdn.co/image/ab67616d0000b27395ce3d848f4e452489d4a12c,exact,90.0,"['electronic', 'pop']","['k_pop', 'hip_hop']","['electronic', 'pop', 'k_pop', 'hip_hop']",[],"['electronic', 'pop', 'k_pop', 'hip_hop']",4,0,4,9.4769,2.3692,0,1,False
LISA,LISA,5L1lO4eRHmJ7a0Q6csE5cT,5ADTbFCyP8cFAu59i4idiC,Born Again (feat. Doja Cat & RAYE),single,2025.0,0.9524,2020,https://open.spotify.com/album/5ADTbFCyP8cFAu59i4idiC,https://i.scdn.co/image/ab67616d0000b273ebb2cc866c0cf12abd8ea5a6,fuzzy,66.95,"['electronic', 'pop']","['dance_pop', 'nu-disco']","['electronic', 'pop', 'dance_pop', 'nu-disco']",[],"['electronic', 'pop', 'dance_pop', 'nu-disco']",4,0,4,61.6453,15.4113,1,0,False
LISA,LISA,5L1lO4eRHmJ7a0Q6csE5cT,0WyGUQxsookdLIQnRy6MOl,Moonlit Floor (Kiss Me) (Santa Baby Remix),single,2024.0,0.9048,2020,https://open.spotify.com/album/0WyGUQxsookdLIQnRy6MOl,https://i.scdn.co/image/ab67616d0000b273eea4883a6b71d19fd083593a,exact,90.0,"['electronic', 'pop']","['dance_pop', 'holiday']","['electronic', 'pop', 'dance_pop', 'holiday']",[],"['electronic', 'pop', 'dance_pop', 'holiday']",4,0,4,203.3953,50.8488,1,0,False
LISA,LISA,5L1lO4eRHmJ7a0Q6csE5cT,1OGxb1Z5KDBVOwDtyKu8wz,Moonlit Floor (Kiss Me),single,2024.0,0.9048,2020,https://open.spotify.com/album/1OGxb1Z5KDBVOwDtyKu8wz,https://i.scdn.co/image/ab67616d0000b273dbd0a7b97ac20b1aa354490f,exact,90.0,"['electronic', 'pop']",['dance_pop'],"['electronic', 'pop', 'dance_pop']",[],"['electronic', 'pop', 'dance_pop']",3,0,3,14.3953,4.7984,1,0,False
LISA,LISA,5L1lO4eRHmJ7a0Q6csE5cT,2F84s5tvr9RSS6VI772mVb,Moonlit Floor (Kiss Me),single,2024.0,0.9048,2020,https://open.spotify.com/album/2F84s5tvr9RSS6VI772mVb,https://i.scdn.co/image/ab67616d0000b273cb2610dd051df9875fc947d4,exact,90.0,"['electronic', 'pop']",['dance_pop'],"['electronic', 'pop', 'dance_pop']",[],"['electronic', 'pop', 'dance_pop']",3,0,3,14.3953,4.7984,1,0,False
LISA,LISA,5L1lO4eRHmJ7a0Q6csE5cT,7wIIhHPyaxAHRvdNQQO2G9,Rockstar,single,2024.0,0.9048,2020,https://open.spotify.com/album/7wIIhHPyaxAHRvdNQQO2G9,https://i.scdn.co/image/ab67616d0000b27383b619e9b866341866fb13e3,exact,90.0,"['hip_hop', 'pop']",['pop_rap'],"['hip_hop', 'pop', 'pop_rap']",[],"['hip_hop', 'pop', 'pop_rap']",3,0,3,12.1251,4.0417,1,0,False
LISA,LISA,5L1lO4eRHmJ7a0Q6csE5cT,66OYt73mqan1hWa78BhfPd,LALISA,single,2021.0,0.7619,2020,https://open.spotify.com/album/66OYt73mqan1hWa78BhfPd,https://i.scdn.co/image/ab67616d0000b273330f11fb125bb80b760f9e19,exact,90.0,"['hip_hop', 'pop']","['k_pop', 'pop_rap']","['hip_hop', 'pop', 'k_pop', 'pop_rap']",[],"['hip_hop', 'pop', 'k_pop', 'pop_rap']",4,0,4,13.299,3.3247,1,0,False
PSY,PSY,2dd5mrQZvg6SmahdgVKDzh,7hbSWdxliNs551GXtflIZB,PSY 9th,album,2022.0,0.8095,2020,https://open.spotify.com/album/7hbSWdxliNs551GXtflIZB,https://i.scdn.co/image/ab67616d0000b273763208e225ccbbda004d2176,exact,80.25,"['electronic', 'hip_hop', 'funk_/_soul', 'pop']","['k_pop', 'dance_pop']","['electronic', 'hip_hop', 'funk_/_soul', 'pop', 'k_pop', 'dance_pop']",[],"['electronic', 'hip_hop', 'funk_/_soul', 'pop', 'k_pop', 'dance_pop']",6,0,6,34.2269,5.7045,0,1,False
PSY,PSY,2dd5mrQZvg6SmahdgVKDzh,5AtBwO35tOSWvxS4nFWHAi,PSY 8th 4X2=8,album,2017.0,0.5714,2010,https://open.spotify.com/album/5AtBwO35tOSWvxS4nFWHAi,https://i.scdn.co/image/ab67616d0000b273e76e23b5d422364e5c37063a,exact,85.57,"['electronic', 'hip_hop', 'pop']","['dance_pop', 'k_pop']","['electronic', 'hip_hop', 'pop', 'dance_pop', 'k_pop']",[],"['electronic', 'hip_hop', 'pop', 'dance_pop', 'k_pop']",5,0,5,18.4769,3.6954,0,1,False
PSY,PSY,2dd5mrQZvg6SmahdgVKDzh,1aHmoh8Iog2xqwVk9A77yc,PSY 7TH ALBUM,album,2015.0,0.4762,2010,https://open.spotify.com/album/1aHmoh8Iog2xqwVk9A77yc,https://i.scdn.co/image/ab67616d0000b2731c0522b1f119c06409b838dc,exact,93.75,"['electronic', 'hip_hop', 'pop']","['dance_pop', 'k_pop']","['electronic', 'hip_hop', 'pop', 'dance_pop', 'k_pop']",[],"['electronic', 'hip_hop', 'pop', 'dance_pop', 'k_pop']",5,0,5,18.4769,3.6954,0,1,False
PSY,PSY,2dd5mrQZvg6SmahdgVKDzh,6jYrnuvdOVxQjl0J2QBWRm,Psyfive,album,2010.0,0.2381,2010,https://open.spotify.com/album/6jYrnuvdOVxQjl0J2QBWRm,https://i.scdn.co/image/ab67616d0000b273faffca53c15ad4982d462d33,fuzzy,71.25,"['electronic', 'hip_hop', 'pop']","['pop_rap', 'k_pop']","['electronic', 'hip_hop', 'pop', 'pop_rap', 'k_pop']",[],"['electronic', 'hip_hop', 'pop', 'pop_rap', 'k_pop']",5,0,5,17.6943,3.5389,0,1,False
PSY,PSY,2dd5mrQZvg6SmahdgVKDzh,2ZhAZPjsWtCJ6ZDgtl6E63,싸집,album,2006.0,0.0476,2000,https://open.spotify.com/album/2ZhAZPjsWtCJ6ZDgtl6E63,https://i.scdn.co/image/ab67616d0000b2731c39964ecb5b15fb7be5b78b,exact,93.75,"['electronic', 'hip_hop', 'rock', 'pop']",['k_pop'],"['electronic', 'hip_hop', 'rock', 'pop', 'k_pop']",[],"['electronic', 'hip_hop', 'rock', 'pop', 'k_pop']",5,0,5,24.0154,4.8031,0,1,False
PSY,PSY,2dd5mrQZvg6SmahdgVKDzh,1LZ6fdYr5t1xfCKhrHgTLb,Hangover,single,2014.0,0.4286,2010,https://open.spotify.com/album/1LZ6fdYr5t1xfCKhrHgTLb,https://i.scdn.co/image/ab67616d0000b273c30bbe56e4355195f3255c2f,fuzzy,71.25,"['electronic', 'hip_hop', 'pop']","['electro', 'house', 'hip-house']","['electronic', 'hip_hop', 'pop', 'electro', 'house', 'hip-house']",[],"['electronic', 'hip_hop', 'pop', 'electro', 'house', 'hip-house']",6,0,6,197.303,32.8838,1,0,False
PSY,PSY,2dd5mrQZvg6SmahdgVKDzh,3V9e90jaA4vyV7dkO8dwND,Gangnam Style (강남스타일),single,2013.0,0.381,2010,https://open.spotify.com/album/3V9e90jaA4vyV7dkO8dwND,https://i.scdn.co/image/ab67616d0000b2738201b7723ec22be5aad9197d,fuzzy,78.97,"['electronic', 'pop']","['house', 'k_pop']","['electronic', 'pop', 'house', 'k_pop']",[],"['electronic', 'pop', 'house', 'k_pop']",4,0,4,53.8192,13.4548,1,0,False
